"label","fitur"
1,"tni mengancam polri berita buat polisi tolong beri tahu buat para polisi kami tni tidak akan pernah bisa kalian imbangi karna kami pertahanan bukan keamanan kami ahli dalam berperang bukan ahli dalam menindas masyarakat"
1," rush money perbankan gerakan penarikan uang secara besarbesaran dan serentak di industri perbankan rush money tidak terbukti kebenarannya di dalam media sosial menyebar ajakan untuk melakukan rush moneypada jumat "
1,"tiongkok produksi kornet berbahan tubuh manusia please send this to all your contact its very important chinese people have started producing coorned beef with their dead bodies and sending them to africa please stay away from coorned beef irrespetive of brand most especially in africa and from afroasian grocery shop"
0," waspada es teh campur limbah di monas waspada es teh campur limbah di monas"
1,"lab rs angkatan laut membuat daftar minuman berbahaya sebuah postingan gambar surat dari lembaga penanggulangan sel karsinogen indonesia dalam surat tersebut terdapat nama minuman yang disinyalir berbahaya"
1,"jokowi mendapat silver button karena mencapai kasus covid selamat pak jokowi knya"
1,"pesan berantai imbauan kepolisian tentang hacker penyebar video pornografi kami dari kepolisian negara republik indonesia menghibau kepada seluruh masyarakat indonesia tetap waspada dan berhati hati perhatian bagi pengguna facebook dan wa tv one baru saja mengeluarkan berita bahwa hacker sudah mulai masuk facebook dan wa dan mereka menempatkan video seks memakai nama anda pada teman teman anda tanpa anda mengetahuinya anda tidak dapat melihatnya namun orang lain bisa melihatnya seolah olah anda yg mempublikasikannya jadi jika anda menerima suatu video barangkali atas nama saya maka itu bukan saya"
1,"pelintiran konteks tulisan orang ketiga itu bernama aidit aku nyaris terpelanting dari kursi karena begitu kaget pemuda sinting mana yang mau menikah denganku ucapku sambil tertawa aku menganggap perkataan ibu hanya candaan saja dia bukan pemuda biasa dia mohammad hatta tukas ibu tegas "
1,"akun facebook eko frananda prajurit tni ad akun eko frananda menuliskan dengan foto profil dan menuliskan diri sebagai anggota dari tni ad"
1,"begal beraksi di jalan nangka denpasar partner saya jadi korban begal ketika melintasi jalan nangka dia distop oleh oknum berpakaian seperti pecalang dan orang stbt sempat juga mengaku intel korban diajak ke banjar ternyata tidak diajak ke bangjar lalu diajak keliling hingga ke jalan teuku umar"
1,"pesan berantai ada org penjual daging yg positif covid sekarang ini di pasar cileungsi lg dilakukan test swab massal buat teman yg tinggal di sekitar cileungsi klo bisa jangan ke pasar cileungsi dlu karena ada org penjual daging yg positif covid sekarang ini di pasar cileungsi lg dilakukan test swab massal bukan hoax ya teman teman "
1,"psbb malang raya mulai tanggal mei malang raya psbb dimulai jumat tgl mei salah satu aturan naik mobil tidak boleh duduk bersebelahan kalo dengan istri bagaimana"
1,"wanita hamil tidak boleh keluar selama gerhana matahari berlangsung jangan keluar rumah wanita hamil tidak boleh keluar selama gerhana matahari berlangsung hal ini diyakini dapat memengaruhi kesehatan janin banyak bayi yang dilahirkan dengan tanda merah di tubuhnya karena efek dari gerhana matahari"
1,"video kerupuk dan crispy crackers mudah terbakar hatihati dengan cemilan kita seharihari bapakbapak ini sudah membuktikannya "
1,"foto ahok berseragam pertamina baru dapet foto ini dari salah satu grup whatsapp dengan kalimat sumber a beliau tadi siang baru fitting seragam baru info valid"
1,"menhan prabowo dan panglima akan menertibkan ormas yang berpakaian mirip uniform tni menhan prabowo dan panglima akan menertibkan ormas yang berpakaian mirip uniform tni sesuai undangundang nomor tahun pasal "
1,"di rusia islam menggema oleh para tentara kalamullah di lantunkan di rusia islam menggema oleh para tentara kalamullah di lantunkan subhanallah"
1,"kapolri masyarakat boleh di tembak masyarakat boleh di tembak di tembak pake senjata yang di beli oleh uang masyarakat "
1,"media sosial dan aplikasi pesan dipantau dimasa tenang pemilu mulai besok sudah berlaku minggu tenang semua panggilan dicatat semua rekaman panggilan telepon tersimpan whatsapp dipantau twitter dipantau facebook dipantau"
1,"kok bebas acungkan jari katanya polisi harus netral nyatanya kok bebas acungkan jari sementara pegawai honorer dipecathanya gara gara acungkan salam kok polisinya tidak dipecat juga"
0,"viral foto tebing uluwatu bali retak pihak pengelola berikan klarifikasi manajer pengelola objek wisata kawasan luar pura uluwatu i wayan wijana kami lihat sendiri di lapangan kondisi sebenarnya tidak sesuai dengan apa yang terlihat di foto yang viral itu "
1,"syekh ali jaber merapat ke jokowi alumni panas dingin di portal daring syekh ali jaber merapat ke jokowi alumni panas dingin"
0,"penjelasan polresta surabaya dan ketua front mahasiswa nasional surabaya terkait informasi mahasiswa nonpapua yang hilang pasca penggerebekan dua kawan kami arifin soloberlawan dan fachri fmn hilang setelah penggrebekan dan penangkapan yang dilakukan oleh aparat kepolisian surabaya di asrama papua surabaya saat penangkapan di asrama mahasiswa papua semalam orang nonpapua atas nama fahri arifin bersolidaritas dikabarkan hilang seorang saksi mengatakan saat polisi datang mereka diseret dan dipisahkan dari barisan mahasiswa papua serta tak ada kabar hingga saat ini pembebasannasional"
1,"mahasiswa mulai bergerak berdemo dan tadi di jakarta mahasiswa mulai bergerak berdemo dari pekanbaru medan lampung jambi dan tadi di jakarta"
1,"prabowo subianto sandiaga uno telah membuat daftar nama dan susunan menteri kabinet tidak benar kami masih fokus ke komposisi tim sukses dan program pemenangan pilpres ujar ketua dpp gerindra sodik mujahid sabtu "
1,"berita dari media daring deutsche welle yang berjudul indonesia akan didera gelombang panas mematikan waspada httppdwcompezek"
0,"parlemen singapura belajar antihoaks kepada indonesia parlemen singapura belajar antihoaks kepada indonesia februari wib ilustrasimetrotvnewscomm rizal jakarta kedutaan besar singapura untuk indonesia meminta masukan kepada masyarakat antifitnah indonesia mafindo bagaimana cara menghentikan penyebaran hoaks atau berita bohong singapura mulai resah dengan penyebaran hoaks"
1,"pemerintah kota surabaya belum menggelar seleksi penerimaan cpns tentu kalau ada penerimaan cpns itu akan diumumkan sesuai dengan mekanisme dan prosedur berdasarkan ketentuan perundangundangan yang berlaku"
0,"sebar kabar palsu pakai nama muhammadiyah sebar kabar palsu pakai nama muhammadiyah"
1,"ustaz di cimahi menghilang pasca salat subuh assalamu alaykum telah hilang seorang ustadz di daerah cimuncang cimahi selatan yang bernama ustadz jajang udah tiga hari menghilang modusnya ada orang yang menjemput sesudah sholat shubuh untuk mengaji sampai sekarang belum pulang dan hp nya pun tidak bisa di hubungi sumber shoheh haji ijaji majelis arrohah cimahi"
1,"pasukan berani mati fpi sudah tiba di palestina alhamdulillah pasukan berani mati fpi sudah tiba di palestina takbir allahu akbar "
1,"surat pengangkatan cpns dari k tahun komisi ii dpr ri meminta badan kepegawaian negara bkn untuk segera melakukan validasi dan verifikasi kepada instansi pemerintahan untuk pengangkatan pns formasi k tahun kepada yth kepala badan kepegawaian negara ri di tempat berdasarkan perubahan undangundang nomor tahun tentang aparat sipil negara dan peraturan pemerintah no tahun jo peraturan pemerintah no tahun jo pp nomor tahun dan perubahan peraturan pemerintah nomor tahun tentang pengaduan pns sebagai payung hukum penuntasan kategori maka telah di ajukan kepada presiden ri agar mohon arahan dan petunjuknya"
1,"budi waseso nyalon di pilgub sumut melalui pdip setelah mengerucut beberapa nama calon calon pilgub di pulau jawa sepertinya para dpp sudah memulai konsentrasi nya ke sumut hangat berhembus kabar bahwa pak budi waseso kepala bnn sudah mendaftarkan diri dan berkomunikasi secara intens dengan dpp pdip semakin berwarna pilgubsu kita "
1,"abimanyu foto mesra umi pipik dan sunu hanya rekayasa abimanyu foto mesra umi pipik dan sunu hanya rekayasa "
1,"bila nampak dalam perut ikan sejenis telur ikan seperti dlm gambar ini perhatian untuk penggemar makanan laut bila nampak dalam perut ikan sejenis telur ikan seperti dlm gambar ini tolong jangan di makan karena ini adalah racun bukan telur ikan tumor cancer dari ikanakibat logam beratjgn dianggap telor ikan lalu dimakan tolong sebar kan info ini"
1,"halte di sukoharjo paluarit siapa sebenarnya jokowi ini halte di sukoharjo paluarit lapor puspentni divhumaspolri edo ntmclantaspolri dprri "
1,"pemilik akun warung indomie abang adek lontarkan komentar rasis dan mensyukuri bom kampung melayu pemilik akun warung indomie abang adek lontarkan komentar rasis dan mensyukuri bom kampung melayu"
1,"suku baduy menuntut ahok dipenjara tahun rakyat baduy mendatangi kejaksaan tinggi banten menuntut hukuman ahok harus tahun penjara"
1,"tim kampanye ahok bagibagi uang melalui atm ahoker lagi bagibagi atm untuk yang kemarin memilih ahok di pilkada dengan syarat bawa ktp dan bukti kalau dia nyoblosmilih ahok"
0," pembelian lahan sumber waras dibayar secara tunai pembelian lahan sumber waras dibayar secara tunai"
1,"video berita paling populer hari ini nadiem makarim mendikbud mndurberita terkininews berita paling populer hari ini nadiem makarim mendikbud mndurberita terkininews"
1,"tahun pria diwajibkan beristri dua jika tidak akan diusir dari indonesia aturan baru"
1,"ayo tarik uang rame ke atm dan bank ubah naga jadi cacing ayo segera tarik semua uang simpanan dari bang asing aseng pemerintah sampai kedaulatan rakyat menang melawan kecurangan kezaliman jangan berikan uang kita hanya untuk segelintir pemodal kapitalis yang merusak bangsa dan negara sudah saatnya bangsa indonesia bangkit melawan komunis kapitalis ayo ramairamai segera ke atm bank tarik semua uang kita ambil uang belikan logam emas simpan ditempat yg paling aman sebelum situasi sulit dan nanti uang tidak bisa diambil ayo segera tarik semua uang kita dari bank ayo tarik uang"
1,"hidayat nur wahid akui pks tak menganut asas pancasila kalau kita perhatikan ideologi pks secara universal sama seperti pki karena mereka memiliki jaringan luar negeri yang di anut sehingga bertolak belakang dengan ideologi pancasila"
1,"sms kode voucher game online indomaret indomaret nomor telepon dirahasiakan terima kasih sudah berbelanja di indomaret berikut adalah kode voucher yang anda pesan game coin zpmrxobhkvql aktifkan kode voucher whatsapp anda balas pesan ini untuk menyapa indomaret tanpa biaya"
1,"warga puruk cahu murung raya desa mangkuhui positif covid kabur warga puruk cahu murung raya desa mangkuhui positif covid kabur"
1,"merauke lintang kemukus merauke jam an tanggal mei semoga ini bukan lintang kemukus "
1,"senjata biologis video ini bukti tentara as sebar corona di bus wuhan senjata biologis video ini bukti tentara as sebar corona di bus wuhan"
1,"kemenag menghapus kurikulum pendidikan agama di madrasah kata khilafah dan jihad ntah apo la maksud pemerintah ko agama diutak atik seenak mereka aja "
1,"foto wanita pengikut isis ini bangga setelah memenggal kepala sesama umat allah wanita pengikut isis ini yg begitu bangganya setelah memenggal kepala sesama umat allah dgn mengatas namakan krn perintah allah bener sakit parah mental mereka masihkah kita harus menerima lainya yg sudah terkena virus terroris kejam seperti ini"
1,"serangga yang dapat menyebabkan tubuh berlubang dan sakit luar biasa ketika disentuh perhatian utk seluruh anggota infoan kesemua keluarga dan kerabat bila melihat serangga seperti dalam foto jangan sekalikali menyentuhnya di thailand telah ditemukan serangga ini dalam jumlah besar di myanmar juga ditemukandan sudah mau masuk ke indonesia bagi yg menyentuh serangga ini tangannya jadi seperti di foto dan sakit luar biasa dan belum ditemukan obatnya"
1,"akhirnya tabir kebenaran terbuka pengakuan seorang jk pengakuan jujur jusuf kalla terhadap keberhasilan joko widodo dalam mengelolah negara sehingga indonesia perlahan lolos dari beban utang peninggalan era soeharto dan masa sby yang telah membuat indonesia harus menanggung utang hingga rp triliun dengan dalih subsidi yang hanya memperkaya dirinya sendiri dan koncokonconya silahkan membaca tulisan berikut sampai selesai agar kita paham mengapa kini indonesia perlahan menjadi negara hebat di asia dalam kurun waktu yang tidak terlalu lama di era joko widodo"
1,"jokowi tersinggung banyak rakyat matikan tv saat pelantikan namun ada sedikit kejanggalan yang bergejolak dan merasa kaget mendengar ada sebagian rakyat yang mengajak publik untuk mematikan tv disaat saya mau dilantik ujar jokowi dengan senyum"
1,"voucher makan gratis promo hut ke kfc makanan gratis di kfc"
1,"gubernur sumut edy rahmayadi serukan jihad dan revolusi terhadap rezim busuk gubernur yang punya nyali dari tanah sumatera teriakan revolusi lantang beliau sampaikan rezim ini yg zalim mari para guru ngaji habaid ini adalah panggilan jihad tni kalian telah menentukan sikap yg jelas polisi kalian adalah keluarga kami yg harus menjaga kami mahasiswa yg hanya kutu buku selamat tinggal buat kalian"
1,"polisi sebut foto mahasiswa papua di surabaya tewas dipukuli hoaks hoax atau tidak benar"
1,"surat undangan bimbingan teknis untuk pelaku usaha dari bpom bimbingan teknis obat dan makanan bergizi untuk pelaku usaha"
0,"spp smasmk gratis jawa timur program ibunda gubernur jawa timur pembebasan spp"
1,"postingan akun facebook neno warisman sebut prabowo rasul allah swt prabowo adalah rasul allah swt semua muslim wajib memilih nya jika kalian ingin masuk surga"
1,"kertas suara pemilu dibakar seperti sampah kecurangan ini mau didiamkan karena dilindungi oleh aparat dan pejabat ini parahhh sadisss dan brutalll sekali kertas suara pemilu sampau dibakar seperti membakar sampah apakah kecurangan ini mau didiamkan karena dilindungi oleh aparat dan pejabat ini soal masa depan indonesia bukan soal nasib aparat dan pejabat jagasuaraamankanc"
1,"tka cina datang di bandara kalsel memakai seragam tentara ini laporan dari teman di kalsel kedatangan tka cina mulai banyak tka cina datang di bandara kalsel bahkan secara terang terangan mereka memakai seragam tentara"
1,"puji pidato prabowo erdogan soekarno baru akan muncul di indonesia dalam sesi wawancara tak resmi erdogan memuji prabowo seperti soekarno sepertinya soekarno baru akan muncul di indonesia ujar erdogan meski tidak menyebutkan nama sosok diyakini pujian tersebut ditujukan buat prabowo subianto setelah pidatonya menjadi trending topic di medsos"
